"PMID","ACUTE_THREAT","POTENTIAL_THREAT","SUSTAINED_THREAT","LOSS","FRUSTRATIVE_NONREWARD","REWARD_VALUATION","EFFORT_VALUATION","EXPECTANCY","ACTION_SELECTION","INITIAL_REWARD_RESPONSIVENESS","SUSTAINED_REWARD_RESPONSIVENESS","REWARD_LEARNING","HABIT","ATTENTION","VISUAL_PERCEPTION","AUDITORY_PERCEPTION","OTHER_PERCEPTION","DECLARATIVE_MEMORY","LANGUAGE","GOAL_SELECTION","UPDATING_REPRESENTATION_MAINTENANCE","RESPONSE_SELECTION","INHIBITION","PERFORMANCE_MONITORING","ACTIVE_MAINTENANCE","FLEXIBLE_UPDATING","LIMITED_CAPACITY","INTERFERENCE_CONTROL","AFFILIATION_ATTACHMENT","FACIAL_COMM_RECEPTION","FACIAL_COMM_PRODUCTION","NONFACIAL_COMM_RECEPTION","NONFACIAL_COMM_PRODUCTION","AGENCY","SELF_KNOWLEDGE","ANIMACY_PERCEPTION","ACTION_PERCEPTION","MENTAL_STATE_UNDERSTANDING","AROUSAL","CIRCADIAN_RHYTHMS","SLEEP_WAKEFULNESS"
"26930498","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","1","1","1","2","0","0","0","0","0","1","0","1","1","0","0","1","0"
"26938433","2","1","1","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","4","0","0","1","2","4","2"
"26960194","1","1","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1"
"26963705","1","0","2","1","0","0","1","0","1","0","1","0","0","1","4","4","2","0","1","0","0","0","0","0","0","1","0","0","2","2","0","0","0","0","1","0","0","1","0","1","2"
"26977802","3","1","1","0","0","0","0","0","0","0","1","0","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","2"
"26978777","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","2","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0"
"26985666","1","0","1","1","0","1","0","2","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","0","1"
"27010196","3","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","2","0","1","1","0","0","2","1","1","0","2","0","0","0","1","0","0","0","0"
"27010386","0","0","1","3","0","1","1","3","1","0","0","1","0","1","1","1","1","1","3","0","1","1","1","0","0","1","0","0","0","1","0","1","1","0","1","1","1","1","0","0","0"
"27029050","0","0","0","2","0","0","0","1","0","0","1","0","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","2","0","0","2","3","0","1","0","0","0","0","1","0"
"27074031","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"27074046","2","0","1","2","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","2","3","1","0","2","0","0","0","0","0","2","1","2"
"27096431","4","1","4","0","1","2","1","2","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","3","0","2","0","1","1","2","1","2"
"27096474","1","0","2","2","0","1","1","2","1","1","1","1","0","0","1","1","0","1","1","0","0","1","0","0","0","0","0","0","1","1","1","0","3","1","2","0","0","1","2","1","1"
"27096608","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1"
"27104345","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","2","0","1","1","2","1","0","1","0","0","0","0","0","0"
"27119345","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","1","1","4","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","2","0","0","0","0","0","3"
"27171178","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","0","0","0","1","1","2","1","2","2","2","3","3","0","1","0","0","0","0","2","0"
"27175777","4","1","1","2","1","1","0","1","0","1","1","1","1","0","1","1","1","0","0","0","0","1","1","0","0","0","1","0","0","2","1","1","1","1","0","0","0","0","1","0","0"
"27192082","5","1","5","5","0","2","1","4","1","2","4","2","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","2","2","1","2","0","0","0","0","0","1","1","1"
"27195523","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","0","0","1","0","2","0","0","0","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0"
"27213610","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"27275601","1","0","0","1","0","1","0","2","0","1","1","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","2","0","0","0","0","0","0","2","3"
"27284693","3","2","4","5","0","2","1","3","1","3","2","1","0","0","1","1","0","1","0","0","1","0","1","0","1","0","1","0","3","2","1","0","1","0","1","0","0","0","3","3","2"
"27294673","0","0","0","1","0","0","0","1","0","0","1","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","2","3","1","1","4","0","0","1","1","0","0","0","0"
"27309348","2","0","0","1","0","1","1","2","0","1","1","1","1","1","1","1","2","0","0","0","1","0","0","0","1","0","0","0","2","1","0","0","1","1","2","1","1","0","0","1","0"
"27310812","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","0","0","3","0","0","0","1","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","2","2","4"
"27314671","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
"27322194","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0"
"27336309","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"27391013","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","1","2","1","0","0","0","1","0","0","0","0","0","0","2","3","1","1","1","0","0","0","1","0","1","0","0"
"27391390","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","1","1","1","1","1","1","0","0","0","0","0","0","2","0","0","0","1"
"27414048","0","1","2","2","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","3"
"27428267","1","0","1","0","0","3","3","3","2","2","3","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","2","1","1","1","1","1","1","0","0","1","1","0"
"27430009","2","0","1","2","0","1","1","3","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27448273","3","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","2","1"
"27455078","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","1","3","0","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","0","0","0","0","1","0"
"27479051","0","1","1","0","0","2","1","3","2","3","5","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","3","0","0","1","2","1","1"
"27501391","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"27512990","0","1","1","0","0","0","0","0","0","1","1","0","0","0","2","2","2","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","1","0","0","1","0","0","1"
"27536945","0","1","0","3","0","0","0","2","0","0","1","0","0","1","0","0","0","2","0","1","2","1","0","0","3","2","3","3","1","0","0","0","0","0","1","0","0","0","1","3","2"
"27551971","2","0","0","4","0","0","1","1","0","1","1","0","0","0","1","2","1","2","4","0","0","0","0","0","1","1","2","1","2","3","1","3","3","0","1","0","0","0","0","0","1"
"27560515","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27575491","0","1","0","1","0","1","0","1","1","1","1","1","2","0","0","0","0","0","0","0","1","1","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1"
"27583349","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","1","0","0","0","1","0","0","1","1","1","1","1","2","0","0","0","0","0","0","0","0"
"27597999","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"27598534","3","0","2","2","0","0","0","0","0","1","0","0","0","0","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","1","1","0","0","0","1","1","1"
"27607439","2","2","3","0","0","0","1","0","1","0","0","0","0","3","0","0","1","0","0","0","2","4","3","0","1","0","0","1","2","1","1","0","0","2","2","0","0","0","1","2","3"
"27626634","2","0","0","2","0","2","1","3","2","1","2","1","0","1","0","0","1","0","0","1","2","0","1","0","0","0","0","0","1","2","2","1","4","0","1","0","0","0","0","2","3"
"27627760","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","1","1","1","2","0","1","0","0","0","2","1","2","1","3","1","1","3","2","1","0","0","0","0","0","0","0"
"27655165","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1"
"27685784","6","2","4","1","0","0","1","0","0","0","1","0","0","0","1","1","0","2","1","0","1","0","1","0","1","0","0","1","2","2","0","0","1","0","0","1","0","0","1","1","2"
"27706215","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","1"
"27723821","0","1","1","1","0","0","1","0","0","1","2","0","1","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","1","1","1","1","0","0","0","0","0","1","1","5"
"27741236","2","0","1","1","0","1","1","2","1","0","0","0","0","0","1","1","0","1","2","0","0","1","0","0","1","1","1","1","0","1","0","1","1","0","0","1","0","0","0","0","0"
"27755551","2","1","2","1","1","2","2","5","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"27764116","0","1","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","1","1","3","0","0","1","1","0","1"
"27764124","6","2","3","0","0","0","0","1","0","1","0","0","0","1","3","3","0","0","0","0","2","0","1","0","1","2","1","0","2","3","1","0","1","0","1","0","0","0","3","2","2"
"27776130","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"27788143","1","0","0","3","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","3","0","0","0","0","0","0","0","1"
"27806119","2","2","3","1","0","1","0","1","1","2","1","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","2","0","1"
"27812160","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","0","1"
"27814379","1","0","1","0","0","1","1","2","0","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","1","0","0","1","2","1","0","0","0","1","0","0","1","1","0","1"
"27832090","5","2","3","3","1","2","1","2","1","2","2","1","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","3","1","1","1","2","1","0","0","1","1","2","1"
"27832097","1","0","0","0","0","2","1","2","1","1","1","1","0","0","0","1","2","0","0","0","1","0","0","0","1","0","0","0","2","1","1","0","0","2","2","0","0","0","0","1","0"
"27835675","1","0","2","2","0","3","2","2","2","2","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","3","2","3","1","2","5","0","0","2","1","0","0"
"27846290","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
"27851821","1","0","0","1","0","1","0","1","0","3","2","1","0","0","0","0","1","0","4","0","0","1","0","0","0","0","0","1","0","1","1","6","5","0","2","0","0","2","0","0","0"
"27870866","3","1","4","2","0","2","2","4","1","2","2","1","0","1","0","1","1","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0"
"27907134","1","0","4","2","0","2","1","4","2","2","3","1","2","3","0","0","0","0","0","0","1","3","2","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","2","1","2"
"27977692","4","0","2","2","0","2","1","3","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","2","2","1","6","0","0","0","0","0","3","1","1"
"27992505","1","0","0","2","0","0","0","1","0","0","0","0","0","0","2","2","1","1","2","0","0","0","0","0","0","0","0","0","1","1","2","2","3","0","1","0","0","0","0","0","0"
"28045980","6","2","6","1","1","1","0","2","0","2","2","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0","1","0","3","1","1","0","2","0","0","0","0","0","2","3","2"
"28046076","0","0","2","2","0","0","1","0","1","0","1","0","0","1","3","2","0","3","1","0","0","0","0","0","0","0","0","0","1","2","2","2","3","3","2","0","0","0","0","0","0"
"28052091","1","0","2","1","0","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","2"
"28060861","1","0","1","0","0","0","0","0","0","0","0","0","0","1","3","4","2","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","1","2","2","2","1","1","0","1","0"
"28081175","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","2","1","1","1","0","1","0","1","0","1","2","2","1","1","2","1","2","2","0","2","2","2","1","0","0","0"
"28081226","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"28122025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"28125578","1","0","1","2","0","0","1","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","2","0","0","0","0","0","1","0"
"28126038","1","0","0","1","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","0","2","0","0","0","0","0","0"
"28129407","2","0","1","3","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","1","2","1","0","0","1","2","2","2","1","1","1","1","3","0","1","0","0","0","0","1","1"
"28207751","3","0","3","0","1","3","2","3","1","2","2","1","0","0","1","1","2","1","2","0","0","0","0","0","0","0","0","0","2","2","2","1","3","0","0","0","0","0","1","0","1"
"28254652","5","2","4","2","1","1","1","1","2","1","0","0","0","0","1","2","1","1","1","0","0","1","0","0","0","0","1","1","0","1","1","1","1","0","1","0","0","1","0","1","0"
"28278267","0","0","0","1","0","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","0","0","0","0","0","0","1","0","0","2","1","1"
"28328939","0","1","0","2","0","0","0","1","0","0","1","0","0","0","3","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1"
"28346539","3","1","2","1","0","2","2","2","2","1","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0"
"28384269","4","1","0","3","0","1","0","1","0","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","1","1","0"
"28422976","0","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","1","2","1","1","1","1","0","1","0","1","0","1","3","2"
"28422990","2","1","0","1","0","0","0","2","0","0","0","0","0","2","2","2","0","0","1","0","1","0","0","0","1","0","0","0","3","1","0","2","4","0","1","1","0","0","1","2","1"
"28441460","2","2","3","1","0","1","0","1","0","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","3","0","0","2","1","1","2"
"28453543","4","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","1","2","0","4","0","0","1","0","0","0","0","0"
"28481904","1","2","1","1","1","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","3","0","1","1","0","1","1","1"
"28486506","4","1","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","1","3","1","0","0","0","0","3","2","3"
"28505166","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","0","2","1","1","2","2","1","0","0","1","0","0","0","1","0","0","0","0"
"28542396","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","2","3","3","0","0","1","1","0","0","0","0"
"28582399","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","3","0","0","0","2","1","0","1","0","0","1","0","0","0"
"28692678","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"28759567","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","2","2","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","2","0","1","0","0","0","0","0","0"
"28771634","2","0","1","4","0","2","2","4","2","2","2","1","0","2","1","1","0","2","1","0","1","1","1","0","1","0","0","0","4","2","1","0","0","1","1","0","0","0","3","1","1"
"28841675","1","0","1","1","0","0","1","0","0","0","1","0","1","2","0","0","2","0","0","0","1","1","0","0","1","0","1","0","1","1","1","2","2","0","1","0","0","0","0","0","0"
"28880891","1","1","3","1","0","3","3","2","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","1","0","0","2","1","3"
"28892503","0","0","2","2","0","0","0","0","1","0","0","0","0","0","0","1","1","2","3","0","0","1","0","0","0","0","0","0","0","1","2","3","3","0","0","0","0","0","0","0","0"
"28910390","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","0","1","1"
"28926645","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"28931014","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","2","1","0","1","1","0","0","1","0","0","0","2","1","2","2","4","0","0","0","1","0","0","1","0"
"28931030","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","2","1","1","2","1","2","4"
"28957344","0","0","0","0","0","1","0","3","0","1","1","1","0","0","1","0","1","0","1","0","1","1","1","0","1","3","1","2","2","0","1","1","3","0","0","0","0","0","0","1","0"
"28968426","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","2","1","3","0","0","1","2","0","1","1","0","0","1","0","0"
"28991914","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1"
"29084283","1","0","1","1","0","2","2","2","1","1","1","1","0","1","0","0","0","0","0","1","2","5","1","0","2","3","3","3","0","0","0","0","2","1","3","0","1","0","1","1","1"
"29136642","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0","0","0","1","2","1"
"29182621","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"29190830","2","1","0","2","1","2","1","2","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0","2","1"
"29194453","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","1","0","1","1","0","2","2","0","0","0","0","0","0","0","1"
"29220349","0","0","2","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","0","0","0","1","0","1","0","1"
"29228027","2","0","4","5","0","2","1","3","1","2","4","2","0","0","0","0","1","0","0","0","1","2","1","1","1","0","1","0","2","0","0","0","1","0","0","0","1","0","1","0","1"
"29228054","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","2","2","2","0","1","0","2","1","1","1","1"
"29236772","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","1","1","0","0","0","0","0","1","0","0","1","0","1","1","0","2","0","0","0","0","0","0"
"29272294","1","0","0","2","0","0","0","0","0","1","1","0","0","0","2","1","0","0","1","0","1","0","0","0","1","2","1","1","0","2","2","0","1","1","1","0","0","0","2","1","1"
"29320524","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2"
"29320526","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","2"
"29324862","1","0","1","0","0","1","1","2","1","2","2","1","1","2","1","1","2","0","1","0","1","1","1","0","1","0","1","0","2","5","2","3","5","2","2","2","2","1","0","1","1"
"29364891","1","0","0","1","0","1","1","3","0","1","1","1","0","2","1","1","0","0","1","1","1","2","1","0","0","0","1","0","2","1","1","0","1","0","2","0","1","0","0","0","0"
"29509806","1","1","0","2","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","2","1","1","2","0","0","0","0","0","0","2","2"
"29518097","0","1","2","2","0","1","0","1","0","1","3","1","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","1","1","2","0","0","0","1","2","2","1","1","0","2","0"
"29579064","4","0","4","3","0","2","1","3","2","2","3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2","1","1","0","0","1","1","0","0","0","1","0","1"
"29584781","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","2","1","0","0","1","1","0","0","1","0","0","0","0"
"29590181","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"29723244","4","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","4","3","1","3","0","1","2","1","0","1"
"29742133","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","0","1","0","0","0","0","0","1"
"29763448","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"29856823","1","0","2","2","0","0","1","1","0","0","1","0","0","3","1","1","0","2","0","0","1","1","0","0","1","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0","1"
"3277066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3298565","1","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"3875696","0","0","1","0","0","1","0","2","0","1","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","1","0","3","0","0","0","1","0","1","0","0"
"7472384","0","0","1","2","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0"
"7479961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0"
"7485619","1","1","1","2","0","0","1","0","0","0","0","0","0","0","1","1","0","1","3","0","0","0","0","0","1","1","2","2","1","0","1","0","3","1","1","0","0","0","0","0","0"
"7569934","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","0","1","0","0","0","0","1"
"7708745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7714579","0","1","0","0","0","0","0","2","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","2","4","0","1","1","1","0","0","0","1"
"7811563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7820564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0","0","0","0","1","2","0","0","2","0","1","0","1","0","0","1","1"
"7820565","0","0","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","2","1","0","0","4","0","0","1","0","0","0","1","1"
"7846080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1"
"7850422","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1"
"7864258","1","1","2","2","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","0","0","1","1","1","2","4","1","2","0","3","1","0","0","0","0","0","2","1"
"7865775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7922456","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","1","0","0","0","0","0","1","1","1","0","2","1","0","0","0","0","0","0","1","2"
"7925790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7935791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
